20.01.2019;16:30:00;32158;0;15166;0
20.01.2019;17:00:00;32436;0;13178;0
20.01.2019;17:30:00;33642;0;13882;0
20.01.2019;18:00:00;34838;0;15752;0
20.01.2019;18:30:00;32860;0;12958;0
20.01.2019;19:00:00;32442;0;14730;0
20.01.2019;19:30:00;31946;0;16822;0
20.01.2019;20:00:00;30688;0;16064;0
20.01.2019;20:30:00;31366;0;16458;0
20.01.2019;21:00:00;30874;0;16006;0
20.01.2019;21:30:00;30318;0;14828;0
20.01.2019;22:00:00;29368;0;14680;0
20.01.2019;22:30:00;28962;0;14594;0
20.01.2019;23:00:00;28934;0;14820;0
20.01.2019;23:30:00;27300;0;15102;0
20.01.2020;00:00:00;26248;0;13538;0
21.01.2019;00:30:00;22796;0;13514;0
21.01.2019;01:00:00;22134;0;12884;0
21.01.2019;01:30:00;24864;0;13562;0
21.01.2019;02:00:00;23398;0;12004;0
21.01.2019;02:30:00;23778;0;12248;0
21.01.2019;03:00:00;23386;0;12676;0
21.01.2019;03:30:00;23222;0;12978;0
21.01.2019;04:00:00;23634;0;12816;0
21.01.2019;04:30:00;22330;0;11634;0
21.01.2019;05:00:00;22222;0;10872;0
21.01.2019;05:30:00;23962;0;12166;0
21.01.2019;06:00:00;22720;0;11170;0
21.01.2019;06:30:00;24238;0;13110;0
21.01.2019;07:00:00;25452;0;13748;0
21.01.2019;07:30:00;25546;0;14464;0
21.01.2019;08:00:00;27012;0;15698;0
21.01.2019;08:30:00;27192;0;14830;0
21.01.2019;09:00:00;28334;0;14906;0
21.01.2019;09:30:00;28558;0;15096;0
21.01.2019;10:00:00;31134;0;14260;0
21.01.2019;10:30:00;36538;0;17728;0
21.01.2019;11:00:00;35178;0;16922;0
21.01.2019;11:30:00;35932;0;18038;0
21.01.2019;12:00:00;36306;0;18290;0
21.01.2019;12:30:00;35462;0;16460;0
21.01.2019;13:00:00;32974;0;15268;0
21.01.2019;13:30:00;35090;0;17058;0
21.01.2019;14:00:00;36006;0;17400;0
21.01.2019;14:30:00;35782;0;17538;0
21.01.2019;15:00:00;35722;0;17682;0
21.01.2019;15:30:00;36362;0;18702;0
21.01.2019;16:00:00;34784;0;18826;0
21.01.2019;16:30:00;33290;0;18450;0
21.01.2019;17:00:00;37972;0;20238;0
21.01.2019;17:30:00;38418;0;18896;0
21.01.2019;18:00:00;38784;0;19652;0
21.01.2019;18:30:00;39282;0;20668;0
21.01.2019;19:00:00;38740;0;20488;0
21.01.2019;19:30:00;38040;0;20354;0
21.01.2019;20:00:00;36842;0;18342;0
21.01.2019;20:30:00;37876;0;19316;0
21.01.2019;21:00:00;37654;0;17732;0
21.01.2019;21:30:00;37640;0;17892;0
21.01.2019;22:00:00;37554;0;18848;0
21.01.2019;22:30:00;36282;0;16972;0
21.01.2019;23:00:00;36046;0;17772;0
21.01.2019;23:30:00;33658;0;17014;0
21.01.2020;00:00:00;31542;0;16572;0
22.01.2019;00:30:00;27802;0;13614;0
22.01.2019;01:00:00;26618;0;13550;0
22.01.2019;01:30:00;24150;0;12364;0
22.01.2019;02:00:00;22810;0;11434;0
22.01.2019;02:30:00;22846;0;12360;0
22.01.2019;03:00:00;22848;0;12602;0
22.01.2019;03:30:00;21994;0;11448;0
22.01.2019;04:00:00;23350;0;11440;0
22.01.2019;04:30:00;22980;0;12244;0
22.01.2019;05:00:00;22092;0;11992;0
22.01.2019;05:30:00;20726;0;10388;0
22.01.2019;06:00:00;21206;0;11282;0
22.01.2019;06:30:00;20942;0;10948;0
22.01.2019;07:00:00;23648;0;12446;0
22.01.2019;07:30:00;22416;0;12696;0
22.01.2019;08:00:00;24608;0;14210;0
22.01.2019;08:30:00;30352;0;16522;0
22.01.2019;09:00:00;32090;0;15922;0
22.01.2019;09:30:00;33512;0;16576;0
22.01.2019;10:00:00;35250;0;16846;0
22.01.2019;10:30:00;34372;0;15492;0
22.01.2019;11:00:00;34284;0;14718;0
22.01.2019;11:30:00;35532;0;16386;0
22.01.2019;12:00:00;35006;0;16898;0
22.01.2019;12:30:00;34640;0;16460;0
22.01.2019;13:00:00;35386;0;17462;0
22.01.2019;13:30:00;37478;0;18328;0
22.01.2019;14:00:00;36766;0;17664;0
22.01.2019;14:30:00;37924;0;19260;0
22.01.2019;15:00:00;37488;0;19144;0
22.01.2019;15:30:00;37352;0;19416;0
22.01.2019;16:00:00;37714;0;19210;0
22.01.2019;16:30:00;38678;0;18836;0
22.01.2019;17:00:00;39576;0;19398;0
22.01.2019;17:30:00;39440;0;18606;0
22.01.2019;18:00:00;40570;0;18528;0
22.01.2019;18:30:00;40098;0;18662;0
22.01.2019;19:00:00;40730;0;20742;0
22.01.2019;19:30:00;39396;0;19762;0
22.01.2019;20:00:00;39102;0;19526;0
22.01.2019;20:30:00;38540;0;17884;0
22.01.2019;21:00:00;38648;0;17974;0
22.01.2019;21:30:00;38880;0;17946;0
22.01.2019;22:00:00;38214;0;18614;0
